;;;;Annuitair Amortisatieschema;;;;;;;;;;;;
9;0;225;30-9-2044; € 23.784.770,00 ; € 109.151,21 ;€ 86.293;€ 22.858,48;;; € 99.103,21 ; € 23.784.770,00 ; € 22.523.221,88 ; € 15.702.829,63 ;2044;  ;  
10;0;226;31-10-2044; € 23.784.770,00 ; € 109.151,21 ;€ 86.197;€ 22.953,73;;; € 99.103,21 ; € 23.784.770,00 ; € 22.622.325,08 ; € 15.603.726,42 ;2044;  ;  
11;0;227;30-11-2044; € 23.784.770,00 ; € 109.151,21 ;€ 86.102;€ 23.049,37;;; € 99.103,21 ; € 23.784.770,00 ; € 22.721.428,29 ; € 15.504.623,21 ;2044;  ;  
12;1;228;31-12-2044; € 23.784.770,00 ; € 109.151,21 ;€ 86.006;€ 23.145,41;€ 271.493; € 250.000,00 ; € 99.103,21 ; € 23.534.770,00 ; € 22.820.531,50 ; € 15.405.520,00 ;2044; € 1.189.238,50 ; € 250.000,00 
1;0;229;31-1-2045; € 23.534.770,00 ; € 109.151,21 ;€ 85.909;€ 23.241,85;;; € 98.061,54 ; € 23.534.770,00 ; € 22.918.593,04 ; € 15.307.458,46 ;2045;  ;  
2;0;230;28-2-2045; € 23.534.770,00 ; € 109.151,21 ;€ 85.813;€ 23.338,69;;; € 98.061,54 ; € 23.534.770,00 ; € 23.016.654,58 ; € 15.209.396,92 ;2045;  ;  
3;0;231;31-3-2045; € 23.534.770,00 ; € 109.151,21 ;€ 85.715;€ 23.435,93;;; € 98.061,54 ; € 23.534.770,00 ; € 23.114.716,13 ; € 15.111.335,38 ;2045;  ;  
4;0;232;30-4-2045; € 23.534.770,00 ; € 109.151,21 ;€ 85.618;€ 23.533,58;;; € 98.061,54 ; € 23.534.770,00 ; € 23.212.777,67 ; € 15.013.273,83 ;2045;  ;  
5;0;233;31-5-2045; € 23.534.770,00 ; € 109.151,21 ;€ 85.520;€ 23.631,64;;; € 98.061,54 ; € 23.534.770,00 ; € 23.310.839,21 ; € 14.915.212,29 ;2045;  ;  
6;0;234;30-6-2045; € 23.534.770,00 ; € 109.151,21 ;€ 85.421;€ 23.730,10;;; € 98.061,54 ; € 23.534.770,00 ; € 23.408.900,75 ; € 14.817.150,75 ;2045;  ;  
7;0;235;31-7-2045; € 23.534.770,00 ; € 109.151,21 ;€ 85.322;€ 23.828,98;;; € 98.061,54 ; € 23.534.770,00 ; € 23.506.962,29 ; € 14.719.089,21 ;2045;  ;  
8;0;236;31-8-2045; € 23.534.770,00 ; € 109.151,21 ;€ 85.223;€ 23.928,27;;; € 98.061,54 ; € 23.534.770,00 ; € 23.605.023,83 ; € 14.621.027,67 ;2045;  ;  
9;0;237;30-9-2045; € 23.534.770,00 ; € 109.151,21 ;€ 85.123;€ 24.027,97;;; € 98.061,54 ; € 23.534.770,00 ; € 23.703.085,38 ; € 14.522.966,13 ;2045;  ;  
10;0;238;31-10-2045; € 23.534.770,00 ; € 109.151,21 ;€ 85.023;€ 24.128,08;;; € 98.061,54 ; € 23.534.770,00 ; € 23.801.146,92 ; € 14.424.904,58 ;2045;  ;  
11;0;239;30-11-2045; € 23.534.770,00 ; € 109.151,21 ;€ 84.923;€ 24.228,62;;; € 98.061,54 ; € 23.534.770,00 ; € 23.899.208,46 ; € 14.326.843,04 ;2045;  ;  
12;1;240;31-12-2045; € 23.534.770,00 ; € 109.151,21 ;€ 84.822;€ 24.329,57;€ 285.383; € 250.000,00 ; € 98.061,54 ; € 23.284.770,00 ; € 23.997.270,00 ; € 14.228.781,50 ;2045; € 1.176.738,50 ; € 250.000,00 
1;0;241;31-1-2046; € 23.284.770,00 ; € 109.151,21 ;€ 84.720;€ 24.430,94;;; € 97.019,88 ; € 23.284.770,00 ; € 24.094.289,88 ; € 14.131.761,63 ;2046;  ;  
2;0;242;28-2-2046; € 23.284.770,00 ; € 109.151,21 ;€ 84.618;€ 24.532,74;;; € 97.019,88 ; € 23.284.770,00 ; € 24.191.309,75 ; € 14.034.741,75 ;2046;  ;  
3;0;243;31-3-2046; € 23.284.770,00 ; € 109.151,21 ;€ 84.516;€ 24.634,96;;; € 97.019,88 ; € 23.284.770,00 ; € 24.288.329,63 ; € 13.937.721,88 ;2046;  ;  
4;0;244;30-4-2046; € 23.284.770,00 ; € 109.151,21 ;€ 84.414;€ 24.737,60;;; € 97.019,88 ; € 23.284.770,00 ; € 24.385.349,50 ; € 13.840.702,00 ;2046;  ;  
5;0;245;31-5-2046; € 23.284.770,00 ; € 109.151,21 ;€ 84.311;€ 24.840,68;;; € 97.019,88 ; € 23.284.770,00 ; € 24.482.369,38 ; € 13.743.682,13 ;2046;  ;  
6;0;246;30-6-2046; € 23.284.770,00 ; € 109.151,21 ;€ 84.207;€ 24.944,18;;; € 97.019,88 ; € 23.284.770,00 ; € 24.579.389,25 ; € 13.646.662,25 ;2046;  ;  
7;0;247;31-7-2046; € 23.284.770,00 ; € 109.151,21 ;€ 84.103;€ 25.048,11;;; € 97.019,88 ; € 23.284.770,00 ; € 24.676.409,13 ; € 13.549.642,38 ;2046;  ;  
8;0;248;31-8-2046; € 23.284.770,00 ; € 109.151,21 ;€ 83.999;€ 25.152,48;;; € 97.019,88 ; € 23.284.770,00 ; € 24.773.429,00 ; € 13.452.622,50 ;2046;  ;  
9;0;249;30-9-2046; € 23.284.770,00 ; € 109.151,21 ;€ 83.894;€ 25.257,28;;; € 97.019,88 ; € 23.284.770,00 ; € 24.870.448,88 ; € 13.355.602,63 ;2046;  ;  
10;0;250;31-10-2046; € 23.284.770,00 ; € 109.151,21 ;€ 83.789;€ 25.362,52;;; € 97.019,88 ; € 23.284.770,00 ; € 24.967.468,75 ; € 13.258.582,75 ;2046;  ;  
11;0;251;30-11-2046; € 23.284.770,00 ; € 109.151,21 ;€ 83.683;€ 25.468,20;;; € 97.019,88 ; € 23.284.770,00 ; € 25.064.488,63 ; € 13.161.562,88 ;2046;  ;  
12;1;252;31-12-2046; € 23.284.770,00 ; € 109.151,21 ;€ 83.577;€ 25.574,32;€ 299.984; € 500.000,00 ; € 97.019,88 ; € 22.784.770,00 ; € 25.161.508,50 ; € 13.064.543,00 ;2046; € 1.164.238,50 ; € 500.000,00 
1;0;253;31-1-2047; € 22.784.770,00 ; € 109.151,21 ;€ 83.470;€ 25.680,88;;; € 94.936,54 ; € 22.784.770,00 ; € 25.256.445,04 ; € 12.969.606,46 ;2047;  ;  
2;0;254;28-2-2047; € 22.784.770,00 ; € 109.151,21 ;€ 83.363;€ 25.787,88;;; € 94.936,54 ; € 22.784.770,00 ; € 25.351.381,58 ; € 12.874.669,92 ;2047;  ;  
3;0;255;31-3-2047; € 22.784.770,00 ; € 109.151,21 ;€ 83.256;€ 25.895,33;;; € 94.936,54 ; € 22.784.770,00 ; € 25.446.318,13 ; € 12.779.733,38 ;2047;  ;  
4;0;256;30-4-2047; € 22.784.770,00 ; € 109.151,21 ;€ 83.148;€ 26.003,23;;; € 94.936,54 ; € 22.784.770,00 ; € 25.541.254,67 ; € 12.684.796,83 ;2047;  ;  
5;0;257;31-5-2047; € 22.784.770,00 ; € 109.151,21 ;€ 83.040;€ 26.111,57;;; € 94.936,54 ; € 22.784.770,00 ; € 25.636.191,21 ; € 12.589.860,29 ;2047;  ;  
6;0;258;30-6-2047; € 22.784.770,00 ; € 109.151,21 ;€ 82.931;€ 26.220,37;;; € 94.936,54 ; € 22.784.770,00 ; € 25.731.127,75 ; € 12.494.923,75 ;2047;  ;  
7;0;259;31-7-2047; € 22.784.770,00 ; € 109.151,21 ;€ 82.822;€ 26.329,62;;; € 94.936,54 ; € 22.784.770,00 ; € 25.826.064,29 ; € 12.399.987,21 ;2047;  ;  
8;0;260;31-8-2047; € 22.784.770,00 ; € 109.151,21 ;€ 82.712;€ 26.439,33;;; € 94.936,54 ; € 22.784.770,00 ; € 25.921.000,83 ; € 12.305.050,67 ;2047;  ;  
9;0;261;30-9-2047; € 22.784.770,00 ; € 109.151,21 ;€ 82.602;€ 26.549,49;;; € 94.936,54 ; € 22.784.770,00 ; € 26.015.937,38 ; € 12.210.114,13 ;2047;  ;  
10;0;262;31-10-2047; € 22.784.770,00 ; € 109.151,21 ;€ 82.491;€ 26.660,12;;; € 94.936,54 ; € 22.784.770,00 ; € 26.110.873,92 ; € 12.115.177,58 ;2047;  ;  
11;0;263;30-11-2047; € 22.784.770,00 ; € 109.151,21 ;€ 82.380;€ 26.771,20;;; € 94.936,54 ; € 22.784.770,00 ; € 26.205.810,46 ; € 12.020.241,04 ;2047;  ;  
12;1;264;31-12-2047; € 22.784.770,00 ; € 109.151,21 ;€ 82.268;€ 26.882,75;€ 315.332; € 750.000,00 ; € 94.936,54 ; € 22.034.770,00 ; € 26.300.747,00 ; € 11.925.304,50 ;2047; € 1.139.238,50 ; € 750.000,00 
1;0;265;31-1-2048; € 22.034.770,00 ; € 109.151,21 ;€ 82.156;€ 26.994,76;;; € 91.811,54 ; € 22.034.770,00 ; € 26.392.558,54 ; € 11.833.492,96 ;2048;  ;  
2;0;266;29-2-2048; € 22.034.770,00 ; € 109.151,21 ;€ 82.044;€ 27.107,24;;; € 91.811,54 ; € 22.034.770,00 ; € 26.484.370,08 ; € 11.741.681,42 ;2048;  ;  
3;0;267;31-3-2048; € 22.034.770,00 ; € 109.151,21 ;€ 81.931;€ 27.220,18;;; € 91.811,54 ; € 22.034.770,00 ; € 26.576.181,63 ; € 11.649.869,88 ;2048;  ;  
4;0;268;30-4-2048; € 22.034.770,00 ; € 109.151,21 ;€ 81.818;€ 27.333,60;;; € 91.811,54 ; € 22.034.770,00 ; € 26.667.993,17 ; € 11.558.058,33 ;2048;  ;  
5;0;269;31-5-2048; € 22.034.770,00 ; € 109.151,21 ;€ 81.704;€ 27.447,49;;; € 91.811,54 ; € 22.034.770,00 ; € 26.759.804,71 ; € 11.466.246,79 ;2048;  ;  
6;0;270;30-6-2048; € 22.034.770,00 ; € 109.151,21 ;€ 81.589;€ 27.561,86;;; € 91.811,54 ; € 22.034.770,00 ; € 26.851.616,25 ; € 11.374.435,25 ;2048;  ;  
7;0;271;31-7-2048; € 22.034.770,00 ; € 109.151,21 ;€ 81.475;€ 27.676,70;;; € 91.811,54 ; € 22.034.770,00 ; € 26.943.427,79 ; € 11.282.623,71 ;2048;  ;  
8;0;272;31-8-2048; € 22.034.770,00 ; € 109.151,21 ;€ 81.359;€ 27.792,02;;; € 91.811,54 ; € 22.034.770,00 ; € 27.035.239,33 ; € 11.190.812,17 ;2048;  ;  
9;0;273;30-9-2048; € 22.034.770,00 ; € 109.151,21 ;€ 81.243;€ 27.907,82;;; € 91.811,54 ; € 22.034.770,00 ; € 27.127.050,88 ; € 11.099.000,63 ;2048;  ;  
10;0;274;31-10-2048; € 22.034.770,00 ; € 109.151,21 ;€ 81.127;€ 28.024,10;;; € 91.811,54 ; € 22.034.770,00 ; € 27.218.862,42 ; € 11.007.189,08 ;2048;  ;  
11;0;275;30-11-2048; € 22.034.770,00 ; € 109.151,21 ;€ 81.010;€ 28.140,87;;; € 91.811,54 ; € 22.034.770,00 ; € 27.310.673,96 ; € 10.915.377,54 ;2048;  ;  
12;1;276;31-12-2048; € 22.034.770,00 ; € 109.151,21 ;€ 80.893;€ 28.258,12;€ 331.465; € 750.000,00 ; € 91.811,54 ; € 21.284.770,00 ; € 27.402.485,50 ; € 10.823.566,00 ;2048; € 1.101.738,50 ; € 750.000,00 
1;0;277;31-1-2049; € 21.284.770,00 ; € 109.151,21 ;€ 80.775;€ 28.375,86;;; € 88.686,54 ; € 21.284.770,00 ; € 27.491.172,04 ; € 10.734.879,46 ;2049;  ;  
2;0;278;28-2-2049; € 21.284.770,00 ; € 109.151,21 ;€ 80.657;€ 28.494,10;;; € 88.686,54 ; € 21.284.770,00 ; € 27.579.858,58 ; € 10.646.192,92 ;2049;  ;  
3;0;279;31-3-2049; € 21.284.770,00 ; € 109.151,21 ;€ 80.538;€ 28.612,82;;; € 88.686,54 ; € 21.284.770,00 ; € 27.668.545,13 ; € 10.557.506,38 ;2049;  ;  
4;0;280;30-4-2049; € 21.284.770,00 ; € 109.151,21 ;€ 80.419;€ 28.732,04;;; € 88.686,54 ; € 21.284.770,00 ; € 27.757.231,67 ; € 10.468.819,83 ;2049;  ;  
5;0;281;31-5-2049; € 21.284.770,00 ; € 109.151,21 ;€ 80.299;€ 28.851,76;;; € 88.686,54 ; € 21.284.770,00 ; € 27.845.918,21 ; € 10.380.133,29 ;2049;  ;  
6;0;282;30-6-2049; € 21.284.770,00 ; € 109.151,21 ;€ 80.179;€ 28.971,97;;; € 88.686,54 ; € 21.284.770,00 ; € 27.934.604,75 ; € 10.291.446,75 ;2049;  ;  
7;0;283;31-7-2049; € 21.284.770,00 ; € 109.151,21 ;€ 80.059;€ 29.092,69;;; € 88.686,54 ; € 21.284.770,00 ; € 28.023.291,29 ; € 10.202.760,21 ;2049;  ;  
8;0;284;31-8-2049; € 21.284.770,00 ; € 109.151,21 ;€ 79.937;€ 29.213,91;;; € 88.686,54 ; € 21.284.770,00 ; € 28.111.977,83 ; € 10.114.073,67 ;2049;  ;  
9;0;285;30-9-2049; € 21.284.770,00 ; € 109.151,21 ;€ 79.816;€ 29.335,63;;; € 88.686,54 ; € 21.284.770,00 ; € 28.200.664,38 ; € 10.025.387,13 ;2049;  ;  
10;0;286;31-10-2049; € 21.284.770,00 ; € 109.151,21 ;€ 79.693;€ 29.457,87;;; € 88.686,54 ; € 21.284.770,00 ; € 28.289.350,92 ; € 9.936.700,58 ;2049;  ;  
11;0;287;30-11-2049; € 21.284.770,00 ; € 109.151,21 ;€ 79.571;€ 29.580,61;;; € 88.686,54 ; € 21.284.770,00 ; € 28.378.037,46 ; € 9.848.014,04 ;2049;  ;  
12;1;288;31-12-2049; € 21.284.770,00 ; € 109.151,21 ;€ 79.447;€ 29.703,86;€ 348.423; € 500.000,00 ; € 88.686,54 ; € 20.784.770,00 ; € 28.466.724,00 ; € 9.759.327,50 ;2049; € 1.064.238,50 ; € 500.000,00 
1;0;289;31-1-2050; € 20.784.770,00 ; € 109.151,21 ;€ 79.324;€ 29.827,63;;; € 86.603,21 ; € 20.784.770,00 ; € 28.553.327,21 ; € 9.672.724,29 ;2050;  ;  
2;0;290;28-2-2050; € 20.784.770,00 ; € 109.151,21 ;€ 79.199;€ 29.951,91;;; € 86.603,21 ; € 20.784.770,00 ; € 28.639.930,42 ; € 9.586.121,08 ;2050;  ;  
3;0;291;31-3-2050; € 20.784.770,00 ; € 109.151,21 ;€ 79.075;€ 30.076,71;;; € 86.603,21 ; € 20.784.770,00 ; € 28.726.533,63 ; € 9.499.517,88 ;2050;  ;  
4;0;292;30-4-2050; € 20.784.770,00 ; € 109.151,21 ;€ 78.949;€ 30.202,03;;; € 86.603,21 ; € 20.784.770,00 ; € 28.813.136,83 ; € 9.412.914,67 ;2050;  ;  
5;0;293;31-5-2050; € 20.784.770,00 ; € 109.151,21 ;€ 78.823;€ 30.327,87;;; € 86.603,21 ; € 20.784.770,00 ; € 28.899.740,04 ; € 9.326.311,46 ;2050;  ;  
6;0;294;30-6-2050; € 20.784.770,00 ; € 109.151,21 ;€ 78.697;€ 30.454,23;;; € 86.603,21 ; € 20.784.770,00 ; € 28.986.343,25 ; € 9.239.708,25 ;2050;  ;  
7;0;295;31-7-2050; € 20.784.770,00 ; € 109.151,21 ;€ 78.570;€ 30.581,13;;; € 86.603,21 ; € 20.784.770,00 ; € 29.072.946,46 ; € 9.153.105,04 ;2050;  ;  
8;0;296;31-8-2050; € 20.784.770,00 ; € 109.151,21 ;€ 78.443;€ 30.708,55;;; € 86.603,21 ; € 20.784.770,00 ; € 29.159.549,67 ; € 9.066.501,83 ;2050;  ;  
9;0;297;30-9-2050; € 20.784.770,00 ; € 109.151,21 ;€ 78.315;€ 30.836,50;;; € 86.603,21 ; € 20.784.770,00 ; € 29.246.152,88 ; € 8.979.898,63 ;2050;  ;  
10;0;298;31-10-2050; € 20.784.770,00 ; € 109.151,21 ;€ 78.186;€ 30.964,99;;; € 86.603,21 ; € 20.784.770,00 ; € 29.332.756,08 ; € 8.893.295,42 ;2050;  ;  
11;0;299;30-11-2050; € 20.784.770,00 ; € 109.151,21 ;€ 78.057;€ 31.094,01;;; € 86.603,21 ; € 20.784.770,00 ; € 29.419.359,29 ; € 8.806.692,21 ;2050;  ;  
12;1;300;31-12-2050; € 20.784.770,00 ; € 109.151,21 ;€ 77.928;€ 31.223,57;€ 366.249; € 750.000,00 ; € 86.603,21 ; € 20.034.770,00 ; € 29.505.962,50 ; € 8.720.089,00 ;2050; € 1.039.238,50 ; € 750.000,00 
1;0;301;31-1-2051; € 20.034.770,00 ; € 109.151,21 ;€ 77.798;€ 31.353,66;;; € 83.478,21 ; € 20.034.770,00 ; € 29.589.440,71 ; € 8.636.610,79 ;2051;  ;  
2;0;302;28-2-2051; € 20.034.770,00 ; € 109.151,21 ;€ 77.667;€ 31.484,30;;; € 83.478,21 ; € 20.034.770,00 ; € 29.672.918,92 ; € 8.553.132,58 ;2051;  ;  
3;0;303;31-3-2051; € 20.034.770,00 ; € 109.151,21 ;€ 77.536;€ 31.615,49;;; € 83.478,21 ; € 20.034.770,00 ; € 29.756.397,13 ; € 8.469.654,37 ;2051;  ;  
4;0;304;30-4-2051; € 20.034.770,00 ; € 109.151,21 ;€ 77.404;€ 31.747,22;;; € 83.478,21 ; € 20.034.770,00 ; € 29.839.875,33 ; € 8.386.176,17 ;2051;  ;  
5;0;305;31-5-2051; € 20.034.770,00 ; € 109.151,21 ;€ 77.272;€ 31.879,50;;; € 83.478,21 ; € 20.034.770,00 ; € 29.923.353,54 ; € 8.302.697,96 ;2051;  ;  
6;0;306;30-6-2051; € 20.034.770,00 ; € 109.151,21 ;€ 77.139;€ 32.012,33;;; € 83.478,21 ; € 20.034.770,00 ; € 30.006.831,75 ; € 8.219.219,75 ;2051;  ;  
7;0;307;31-7-2051; € 20.034.770,00 ; € 109.151,21 ;€ 77.005;€ 32.145,72;;; € 83.478,21 ; € 20.034.770,00 ; € 30.090.309,96 ; € 8.135.741,54 ;2051;  ;  
8;0;308;31-8-2051; € 20.034.770,00 ; € 109.151,21 ;€ 76.872;€ 32.279,66;;; € 83.478,21 ; € 20.034.770,00 ; € 30.173.788,17 ; € 8.052.263,33 ;2051;  ;  
9;0;309;30-9-2051; € 20.034.770,00 ; € 109.151,21 ;€ 76.737;€ 32.414,15;;; € 83.478,21 ; € 20.034.770,00 ; € 30.257.266,38 ; € 7.968.785,13 ;2051;  ;  
10;0;310;31-10-2051; € 20.034.770,00 ; € 109.151,21 ;€ 76.602;€ 32.549,21;;; € 83.478,21 ; € 20.034.770,00 ; € 30.340.744,58 ; € 7.885.306,92 ;2051;  ;  
11;0;311;30-11-2051; € 20.034.770,00 ; € 109.151,21 ;€ 76.466;€ 32.684,84;;; € 83.478,21 ; € 20.034.770,00 ; € 30.424.222,79 ; € 7.801.828,71 ;2051;  ;  
12;1;312;31-12-2051; € 20.034.770,00 ; € 109.151,21 ;€ 76.330;€ 32.821,02;€ 384.987; € 750.000,00 ; € 83.478,21 ; € 19.284.770,00 ; € 30.507.701,00 ; € 7.718.350,50 ;2051; € 1.001.738,50 ; € 750.000,00 
1;0;313;31-1-2052; € 19.284.770,00 ; € 109.151,21 ;€ 76.193;€ 32.957,78;;; € 80.353,21 ; € 19.284.770,00 ; € 30.588.054,21 ; € 7.637.997,29 ;2052;  ;  
2;0;314;29-2-2052; € 19.284.770,00 ; € 109.151,21 ;€ 76.056;€ 33.095,10;;; € 80.353,21 ; € 19.284.770,00 ; € 30.668.407,42 ; € 7.557.644,08 ;2052;  ;  
3;0;315;31-3-2052; € 19.284.770,00 ; € 109.151,21 ;€ 75.918;€ 33.233,00;;; € 80.353,21 ; € 19.284.770,00 ; € 30.748.760,63 ; € 7.477.290,88 ;2052;  ;  
4;0;316;30-4-2052; € 19.284.770,00 ; € 109.151,21 ;€ 75.780;€ 33.371,47;;; € 80.353,21 ; € 19.284.770,00 ; € 30.829.113,83 ; € 7.396.937,67 ;2052;  ;  
5;0;317;31-5-2052; € 19.284.770,00 ; € 109.151,21 ;€ 75.641;€ 33.510,52;;; € 80.353,21 ; € 19.284.770,00 ; € 30.909.467,04 ; € 7.316.584,46 ;2052;  ;  
6;0;318;30-6-2052; € 19.284.770,00 ; € 109.151,21 ;€ 75.501;€ 33.650,14;;; € 80.353,21 ; € 19.284.770,00 ; € 30.989.820,25 ; € 7.236.231,25 ;2052;  ;  
7;0;319;31-7-2052; € 19.284.770,00 ; € 109.151,21 ;€ 75.361;€ 33.790,35;;; € 80.353,21 ; € 19.284.770,00 ; € 31.070.173,46 ; € 7.155.878,04 ;2052;  ;  
8;0;320;31-8-2052; € 19.284.770,00 ; € 109.151,21 ;€ 75.220;€ 33.931,14;;; € 80.353,21 ; € 19.284.770,00 ; € 31.150.526,67 ; € 7.075.524,83 ;2052;  ;  
9;0;321;30-9-2052; € 19.284.770,00 ; € 109.151,21 ;€ 75.079;€ 34.072,52;;; € 80.353,21 ; € 19.284.770,00 ; € 31.230.879,88 ; € 6.995.171,63 ;2052;  ;  
10;0;322;31-10-2052; € 19.284.770,00 ; € 109.151,21 ;€ 74.937;€ 34.214,49;;; € 80.353,21 ; € 19.284.770,00 ; € 31.311.233,08 ; € 6.914.818,42 ;2052;  ;  
11;0;323;30-11-2052; € 19.284.770,00 ; € 109.151,21 ;€ 74.794;€ 34.357,05;;; € 80.353,21 ; € 19.284.770,00 ; € 31.391.586,29 ; € 6.834.465,21 ;2052;  ;  
12;1;324;31-12-2052; € 19.284.770,00 ; € 109.151,21 ;€ 74.651;€ 34.500,21;€ 404.684; € 750.000,00 ; € 80.353,21 ; € 18.534.770,00 ; € 31.471.939,50 ; € 6.754.112,00 ;2052; € 964.238,50 ; € 750.000,00 
1;0;325;31-1-2053; € 18.534.770,00 ; € 109.151,21 ;€ 74.507;€ 34.643,96;;; € 77.228,21 ; € 18.534.770,00 ; € 31.549.167,71 ; € 6.676.883,79 ;2053;  ;  
2;0;326;28-2-2053; € 18.534.770,00 ; € 109.151,21 ;€ 74.363;€ 34.788,31;;; € 77.228,21 ; € 18.534.770,00 ; € 31.626.395,92 ; € 6.599.655,58 ;2053;  ;  
3;0;327;31-3-2053; € 18.534.770,00 ; € 109.151,21 ;€ 74.218;€ 34.933,26;;; € 77.228,21 ; € 18.534.770,00 ; € 31.703.624,13 ; € 6.522.427,38 ;2053;  ;  
4;0;328;30-4-2053; € 18.534.770,00 ; € 109.151,21 ;€ 74.072;€ 35.078,81;;; € 77.228,21 ; € 18.534.770,00 ; € 31.780.852,33 ; € 6.445.199,17 ;2053;  ;  
5;0;329;31-5-2053; € 18.534.770,00 ; € 109.151,21 ;€ 73.926;€ 35.224,98;;; € 77.228,21 ; € 18.534.770,00 ; € 31.858.080,54 ; € 6.367.970,96 ;2053;  ;  
6;0;330;30-6-2053; € 18.534.770,00 ; € 109.151,21 ;€ 73.779;€ 35.371,75;;; € 77.228,21 ; € 18.534.770,00 ; € 31.935.308,75 ; € 6.290.742,75 ;2053;  ;  
7;0;331;31-7-2053; € 18.534.770,00 ; € 109.151,21 ;€ 73.632;€ 35.519,13;;; € 77.228,21 ; € 18.534.770,00 ; € 32.012.536,96 ; € 6.213.514,54 ;2053;  ;  
8;0;332;31-8-2053; € 18.534.770,00 ; € 109.151,21 ;€ 73.484;€ 35.667,13;;; € 77.228,21 ; € 18.534.770,00 ; € 32.089.765,17 ; € 6.136.286,33 ;2053;  ;  
9;0;333;30-9-2053; € 18.534.770,00 ; € 109.151,21 ;€ 73.335;€ 35.815,74;;; € 77.228,21 ; € 18.534.770,00 ; € 32.166.993,38 ; € 6.059.058,13 ;2053;  ;  
10;0;334;31-10-2053; € 18.534.770,00 ; € 109.151,21 ;€ 73.186;€ 35.964,97;;; € 77.228,21 ; € 18.534.770,00 ; € 32.244.221,58 ; € 5.981.829,92 ;2053;  ;  
11;0;335;30-11-2053; € 18.534.770,00 ; € 109.151,21 ;€ 73.036;€ 36.114,83;;; € 77.228,21 ; € 18.534.770,00 ; € 32.321.449,79 ; € 5.904.601,71 ;2053;  ;  
12;1;336;31-12-2053; € 18.534.770,00 ; € 109.151,21 ;€ 72.886;€ 36.265,30;€ 425.388; € 750.000,00 ; € 77.228,21 ; € 17.784.770,00 ; € 32.398.678,00 ; € 5.827.373,50 ;2053; € 926.738,50 ; € 750.000,00 
1;0;337;31-1-2054; € 17.784.770,00 ; € 109.151,21 ;€ 72.735;€ 36.416,41;;; € 74.103,21 ; € 17.784.770,00 ; € 32.472.781,21 ; € 5.753.270,29 ;2054;  ;  
2;0;338;28-2-2054; € 17.784.770,00 ; € 109.151,21 ;€ 72.583;€ 36.568,14;;; € 74.103,21 ; € 17.784.770,00 ; € 32.546.884,42 ; € 5.679.167,08 ;2054;  ;  
