;;;;Annuitair Amortisatieschema;;;;;;;;;;;;
3;0;339;31-3-2054; € 17.784.770,00 ; € 109.151,21 ;€ 72.431;€ 36.720,51;;; € 74.103,21 ; € 17.784.770,00 ; € 32.620.987,63 ; € 5.605.063,88 ;2054;  ;  
4;0;340;30-4-2054; € 17.784.770,00 ; € 109.151,21 ;€ 72.278;€ 36.873,51;;; € 74.103,21 ; € 17.784.770,00 ; € 32.695.090,83 ; € 5.530.960,67 ;2054;  ;  
5;0;341;31-5-2054; € 17.784.770,00 ; € 109.151,21 ;€ 72.124;€ 37.027,15;;; € 74.103,21 ; € 17.784.770,00 ; € 32.769.194,04 ; € 5.456.857,46 ;2054;  ;  
6;0;342;30-6-2054; € 17.784.770,00 ; € 109.151,21 ;€ 71.970;€ 37.181,43;;; € 74.103,21 ; € 17.784.770,00 ; € 32.843.297,25 ; € 5.382.754,25 ;2054;  ;  
7;0;343;31-7-2054; € 17.784.770,00 ; € 109.151,21 ;€ 71.815;€ 37.336,36;;; € 74.103,21 ; € 17.784.770,00 ; € 32.917.400,46 ; € 5.308.651,04 ;2054;  ;  
8;0;344;31-8-2054; € 17.784.770,00 ; € 109.151,21 ;€ 71.659;€ 37.491,92;;; € 74.103,21 ; € 17.784.770,00 ; € 32.991.503,67 ; € 5.234.547,83 ;2054;  ;  
9;0;345;30-9-2054; € 17.784.770,00 ; € 109.151,21 ;€ 71.503;€ 37.648,14;;; € 74.103,21 ; € 17.784.770,00 ; € 33.065.606,88 ; € 5.160.444,63 ;2054;  ;  
10;0;346;31-10-2054; € 17.784.770,00 ; € 109.151,21 ;€ 71.346;€ 37.805,01;;; € 74.103,21 ; € 17.784.770,00 ; € 33.139.710,08 ; € 5.086.341,42 ;2054;  ;  
11;0;347;30-11-2054; € 17.784.770,00 ; € 109.151,21 ;€ 71.189;€ 37.962,53;;; € 74.103,21 ; € 17.784.770,00 ; € 33.213.813,29 ; € 5.012.238,21 ;2054;  ;  
12;1;348;31-12-2054; € 17.784.770,00 ; € 109.151,21 ;€ 71.031;€ 38.120,71;€ 447.152; € 1.000.000,00 ; € 74.103,21 ; € 16.784.770,00 ; € 33.287.916,50 ; € 4.938.135,00 ;2054; € 889.238,50 ; € 1.000.000,00 
1;0;349;31-1-2055; € 16.784.770,00 ; € 109.151,21 ;€ 70.872;€ 38.279,54;;; € 69.936,54 ; € 16.784.770,00 ; € 33.357.853,04 ; € 4.868.198,46 ;2055;  ;  
2;0;350;28-2-2055; € 16.784.770,00 ; € 109.151,21 ;€ 70.712;€ 38.439,04;;; € 69.936,54 ; € 16.784.770,00 ; € 33.427.789,58 ; € 4.798.261,92 ;2055;  ;  
3;0;351;31-3-2055; € 16.784.770,00 ; € 109.151,21 ;€ 70.552;€ 38.599,20;;; € 69.936,54 ; € 16.784.770,00 ; € 33.497.726,13 ; € 4.728.325,38 ;2055;  ;  
4;0;352;30-4-2055; € 16.784.770,00 ; € 109.151,21 ;€ 70.391;€ 38.760,03;;; € 69.936,54 ; € 16.784.770,00 ; € 33.567.662,67 ; € 4.658.388,83 ;2055;  ;  
5;0;353;31-5-2055; € 16.784.770,00 ; € 109.151,21 ;€ 70.230;€ 38.921,53;;; € 69.936,54 ; € 16.784.770,00 ; € 33.637.599,21 ; € 4.588.452,29 ;2055;  ;  
6;0;354;30-6-2055; € 16.784.770,00 ; € 109.151,21 ;€ 70.068;€ 39.083,71;;; € 69.936,54 ; € 16.784.770,00 ; € 33.707.535,75 ; € 4.518.515,75 ;2055;  ;  
7;0;355;31-7-2055; € 16.784.770,00 ; € 109.151,21 ;€ 69.905;€ 39.246,55;;; € 69.936,54 ; € 16.784.770,00 ; € 33.777.472,29 ; € 4.448.579,21 ;2055;  ;  
8;0;356;31-8-2055; € 16.784.770,00 ; € 109.151,21 ;€ 69.741;€ 39.410,08;;; € 69.936,54 ; € 16.784.770,00 ; € 33.847.408,83 ; € 4.378.642,67 ;2055;  ;  
9;0;357;30-9-2055; € 16.784.770,00 ; € 109.151,21 ;€ 69.577;€ 39.574,29;;; € 69.936,54 ; € 16.784.770,00 ; € 33.917.345,38 ; € 4.308.706,13 ;2055;  ;  
10;0;358;31-10-2055; € 16.784.770,00 ; € 109.151,21 ;€ 69.412;€ 39.739,18;;; € 69.936,54 ; € 16.784.770,00 ; € 33.987.281,92 ; € 4.238.769,58 ;2055;  ;  
11;0;359;30-11-2055; € 16.784.770,00 ; € 109.151,21 ;€ 69.246;€ 39.904,76;;; € 69.936,54 ; € 16.784.770,00 ; € 34.057.218,46 ; € 4.168.833,04 ;2055;  ;  
12;1;360;31-12-2055; € 16.784.770,00 ; € 109.151,21 ;€ 69.080;€ 40.071,03;€ 470.029; € 1.000.000,00 ; € 69.936,54 ; € 15.784.770,00 ; € 34.127.155,00 ; € 4.098.896,50 ;2055; € 839.238,50 ; € 1.000.000,00 
1;0;361;31-1-2056; € 15.784.770,00 ; € 109.151,21 ;€ 68.913;€ 40.238,00;;; € 65.769,88 ; € 15.784.770,00 ; € 34.192.924,88 ; € 4.033.126,63 ;2056;  ;  
2;0;362;29-2-2056; € 15.784.770,00 ; € 109.151,21 ;€ 68.746;€ 40.405,65;;; € 65.769,88 ; € 15.784.770,00 ; € 34.258.694,75 ; € 3.967.356,75 ;2056;  ;  
3;0;363;31-3-2056; € 15.784.770,00 ; € 109.151,21 ;€ 68.577;€ 40.574,01;;; € 65.769,88 ; € 15.784.770,00 ; € 34.324.464,63 ; € 3.901.586,88 ;2056;  ;  
4;0;364;30-4-2056; € 15.784.770,00 ; € 109.151,21 ;€ 68.408;€ 40.743,07;;; € 65.769,88 ; € 15.784.770,00 ; € 34.390.234,50 ; € 3.835.817,00 ;2056;  ;  
5;0;365;31-5-2056; € 15.784.770,00 ; € 109.151,21 ;€ 68.238;€ 40.912,83;;; € 65.769,88 ; € 15.784.770,00 ; € 34.456.004,38 ; € 3.770.047,13 ;2056;  ;  
6;0;366;30-6-2056; € 15.784.770,00 ; € 109.151,21 ;€ 68.068;€ 41.083,30;;; € 65.769,88 ; € 15.784.770,00 ; € 34.521.774,25 ; € 3.704.277,25 ;2056;  ;  
7;0;367;31-7-2056; € 15.784.770,00 ; € 109.151,21 ;€ 67.897;€ 41.254,48;;; € 65.769,88 ; € 15.784.770,00 ; € 34.587.544,13 ; € 3.638.507,38 ;2056;  ;  
8;0;368;31-8-2056; € 15.784.770,00 ; € 109.151,21 ;€ 67.725;€ 41.426,38;;; € 65.769,88 ; € 15.784.770,00 ; € 34.653.314,00 ; € 3.572.737,50 ;2056;  ;  
9;0;369;30-9-2056; € 15.784.770,00 ; € 109.151,21 ;€ 67.552;€ 41.598,99;;; € 65.769,88 ; € 15.784.770,00 ; € 34.719.083,88 ; € 3.506.967,63 ;2056;  ;  
10;0;370;31-10-2056; € 15.784.770,00 ; € 109.151,21 ;€ 67.379;€ 41.772,32;;; € 65.769,88 ; € 15.784.770,00 ; € 34.784.853,75 ; € 3.441.197,75 ;2056;  ;  
11;0;371;30-11-2056; € 15.784.770,00 ; € 109.151,21 ;€ 67.205;€ 41.946,37;;; € 65.769,88 ; € 15.784.770,00 ; € 34.850.623,63 ; € 3.375.427,88 ;2056;  ;  
12;1;372;31-12-2056; € 15.784.770,00 ; € 109.151,21 ;€ 67.030;€ 42.121,14;€ 494.077; € 1.750.000,00 ; € 65.769,88 ; € 14.034.770,00 ; € 34.916.393,50 ; € 3.309.658,00 ;2056; € 789.238,50 ; € 1.750.000,00 
1;0;373;31-1-2057; € 14.034.770,00 ; € 109.151,21 ;€ 66.855;€ 42.296,65;;; € 58.478,21 ; € 14.034.770,00 ; € 34.974.871,71 ; € 3.251.179,79 ;2057;  ;  
2;0;374;28-2-2057; € 14.034.770,00 ; € 109.151,21 ;€ 66.678;€ 42.472,88;;; € 58.478,21 ; € 14.034.770,00 ; € 35.033.349,92 ; € 3.192.701,58 ;2057;  ;  
3;0;375;31-3-2057; € 14.034.770,00 ; € 109.151,21 ;€ 66.501;€ 42.649,85;;; € 58.478,21 ; € 14.034.770,00 ; € 35.091.828,13 ; € 3.134.223,38 ;2057;  ;  
4;0;376;30-4-2057; € 14.034.770,00 ; € 109.151,21 ;€ 66.324;€ 42.827,56;;; € 58.478,21 ; € 14.034.770,00 ; € 35.150.306,33 ; € 3.075.745,17 ;2057;  ;  
5;0;377;31-5-2057; € 14.034.770,00 ; € 109.151,21 ;€ 66.145;€ 43.006,01;;; € 58.478,21 ; € 14.034.770,00 ; € 35.208.784,54 ; € 3.017.266,96 ;2057;  ;  
6;0;378;30-6-2057; € 14.034.770,00 ; € 109.151,21 ;€ 65.966;€ 43.185,20;;; € 58.478,21 ; € 14.034.770,00 ; € 35.267.262,75 ; € 2.958.788,75 ;2057;  ;  
7;0;379;31-7-2057; € 14.034.770,00 ; € 109.151,21 ;€ 65.786;€ 43.365,14;;; € 58.478,21 ; € 14.034.770,00 ; € 35.325.740,96 ; € 2.900.310,54 ;2057;  ;  
8;0;380;31-8-2057; € 14.034.770,00 ; € 109.151,21 ;€ 65.605;€ 43.545,83;;; € 58.478,21 ; € 14.034.770,00 ; € 35.384.219,17 ; € 2.841.832,33 ;2057;  ;  
9;0;381;30-9-2057; € 14.034.770,00 ; € 109.151,21 ;€ 65.424;€ 43.727,27;;; € 58.478,21 ; € 14.034.770,00 ; € 35.442.697,38 ; € 2.783.354,13 ;2057;  ;  
10;0;382;31-10-2057; € 14.034.770,00 ; € 109.151,21 ;€ 65.242;€ 43.909,47;;; € 58.478,21 ; € 14.034.770,00 ; € 35.501.175,58 ; € 2.724.875,92 ;2057;  ;  
11;0;383;30-11-2057; € 14.034.770,00 ; € 109.151,21 ;€ 65.059;€ 44.092,42;;; € 58.478,21 ; € 14.034.770,00 ; € 35.559.653,79 ; € 2.666.397,71 ;2057;  ;  
12;1;384;31-12-2057; € 14.034.770,00 ; € 109.151,21 ;€ 64.875;€ 44.276,14;€ 519.354; € 1.000.000,00 ; € 58.478,21 ; € 13.034.770,00 ; € 35.618.132,00 ; € 2.607.919,50 ;2057; € 701.738,50 ; € 1.000.000,00 
1;0;385;31-1-2058; € 13.034.770,00 ; € 109.151,21 ;€ 64.691;€ 44.460,62;;; € 54.311,54 ; € 13.034.770,00 ; € 35.672.443,54 ; € 2.553.607,96 ;2058;  ;  
2;0;386;28-2-2058; € 13.034.770,00 ; € 109.151,21 ;€ 64.505;€ 44.645,88;;; € 54.311,54 ; € 13.034.770,00 ; € 35.726.755,08 ; € 2.499.296,42 ;2058;  ;  
3;0;387;31-3-2058; € 13.034.770,00 ; € 109.151,21 ;€ 64.319;€ 44.831,90;;; € 54.311,54 ; € 13.034.770,00 ; € 35.781.066,63 ; € 2.444.984,88 ;2058;  ;  
4;0;388;30-4-2058; € 13.034.770,00 ; € 109.151,21 ;€ 64.133;€ 45.018,70;;; € 54.311,54 ; € 13.034.770,00 ; € 35.835.378,17 ; € 2.390.673,33 ;2058;  ;  
5;0;389;31-5-2058; € 13.034.770,00 ; € 109.151,21 ;€ 63.945;€ 45.206,28;;; € 54.311,54 ; € 13.034.770,00 ; € 35.889.689,71 ; € 2.336.361,79 ;2058;  ;  
6;0;390;30-6-2058; € 13.034.770,00 ; € 109.151,21 ;€ 63.757;€ 45.394,64;;; € 54.311,54 ; € 13.034.770,00 ; € 35.944.001,25 ; € 2.282.050,25 ;2058;  ;  
7;0;391;31-7-2058; € 13.034.770,00 ; € 109.151,21 ;€ 63.567;€ 45.583,78;;; € 54.311,54 ; € 13.034.770,00 ; € 35.998.312,79 ; € 2.227.738,71 ;2058;  ;  
8;0;392;31-8-2058; € 13.034.770,00 ; € 109.151,21 ;€ 63.377;€ 45.773,72;;; € 54.311,54 ; € 13.034.770,00 ; € 36.052.624,33 ; € 2.173.427,17 ;2058;  ;  
9;0;393;30-9-2058; € 13.034.770,00 ; € 109.151,21 ;€ 63.187;€ 45.964,44;;; € 54.311,54 ; € 13.034.770,00 ; € 36.106.935,88 ; € 2.119.115,63 ;2058;  ;  
10;0;394;31-10-2058; € 13.034.770,00 ; € 109.151,21 ;€ 62.995;€ 46.155,96;;; € 54.311,54 ; € 13.034.770,00 ; € 36.161.247,42 ; € 2.064.804,08 ;2058;  ;  
11;0;395;30-11-2058; € 13.034.770,00 ; € 109.151,21 ;€ 62.803;€ 46.348,27;;; € 54.311,54 ; € 13.034.770,00 ; € 36.215.558,96 ; € 2.010.492,54 ;2058;  ;  
12;1;396;31-12-2058; € 13.034.770,00 ; € 109.151,21 ;€ 62.610;€ 46.541,39;€ 545.926; € 1.750.000,00 ; € 54.311,54 ; € 11.284.770,00 ; € 36.269.870,50 ; € 1.956.181,00 ;2058; € 651.738,50 ; € 1.750.000,00 
1;0;397;31-1-2059; € 11.284.770,00 ; € 109.151,21 ;€ 62.416;€ 46.735,31;;; € 47.019,88 ; € 11.284.770,00 ; € 36.316.890,38 ; € 1.909.161,13 ;2059;  ;  
2;0;398;28-2-2059; € 11.284.770,00 ; € 109.151,21 ;€ 62.221;€ 46.930,05;;; € 47.019,88 ; € 11.284.770,00 ; € 36.363.910,25 ; € 1.862.141,25 ;2059;  ;  
3;0;399;31-3-2059; € 11.284.770,00 ; € 109.151,21 ;€ 62.026;€ 47.125,59;;; € 47.019,88 ; € 11.284.770,00 ; € 36.410.930,13 ; € 1.815.121,38 ;2059;  ;  
4;0;400;30-4-2059; € 11.284.770,00 ; € 109.151,21 ;€ 61.829;€ 47.321,94;;; € 47.019,88 ; € 11.284.770,00 ; € 36.457.950,00 ; € 1.768.101,50 ;2059;  ;  
5;0;401;31-5-2059; € 11.284.770,00 ; € 109.151,21 ;€ 61.632;€ 47.519,12;;; € 47.019,88 ; € 11.284.770,00 ; € 36.504.969,88 ; € 1.721.081,63 ;2059;  ;  
6;0;402;30-6-2059; € 11.284.770,00 ; € 109.151,21 ;€ 61.434;€ 47.717,11;;; € 47.019,88 ; € 11.284.770,00 ; € 36.551.989,75 ; € 1.674.061,75 ;2059;  ;  
7;0;403;31-7-2059; € 11.284.770,00 ; € 109.151,21 ;€ 61.235;€ 47.915,94;;; € 47.019,88 ; € 11.284.770,00 ; € 36.599.009,63 ; € 1.627.041,88 ;2059;  ;  
8;0;404;31-8-2059; € 11.284.770,00 ; € 109.151,21 ;€ 61.036;€ 48.115,59;;; € 47.019,88 ; € 11.284.770,00 ; € 36.646.029,50 ; € 1.580.022,00 ;2059;  ;  
9;0;405;30-9-2059; € 11.284.770,00 ; € 109.151,21 ;€ 60.835;€ 48.316,07;;; € 47.019,88 ; € 11.284.770,00 ; € 36.693.049,38 ; € 1.533.002,13 ;2059;  ;  
10;0;406;31-10-2059; € 11.284.770,00 ; € 109.151,21 ;€ 60.634;€ 48.517,38;;; € 47.019,88 ; € 11.284.770,00 ; € 36.740.069,25 ; € 1.485.982,25 ;2059;  ;  
11;0;407;30-11-2059; € 11.284.770,00 ; € 109.151,21 ;€ 60.432;€ 48.719,54;;; € 47.019,88 ; € 11.284.770,00 ; € 36.787.089,13 ; € 1.438.962,38 ;2059;  ;  
12;1;408;31-12-2059; € 11.284.770,00 ; € 109.151,21 ;€ 60.229;€ 48.922,54;€ 573.856; € 1.750.000,00 ; € 47.019,88 ; € 9.534.770,00 ; € 36.834.109,00 ; € 1.391.942,50 ;2059; € 564.238,50 ; € 1.750.000,00 
1;0;409;31-1-2060; € 9.534.770,00 ; € 109.151,21 ;€ 60.025;€ 49.126,38;;; € 39.728,21 ; € 9.534.770,00 ; € 36.873.837,21 ; € 1.352.214,29 ;2060;  ;  
2;0;410;29-2-2060; € 9.534.770,00 ; € 109.151,21 ;€ 59.820;€ 49.331,08;;; € 39.728,21 ; € 9.534.770,00 ; € 36.913.565,42 ; € 1.312.486,08 ;2060;  ;  
3;0;411;31-3-2060; € 9.534.770,00 ; € 109.151,21 ;€ 59.615;€ 49.536,62;;; € 39.728,21 ; € 9.534.770,00 ; € 36.953.293,63 ; € 1.272.757,88 ;2060;  ;  
4;0;412;30-4-2060; € 9.534.770,00 ; € 109.151,21 ;€ 59.408;€ 49.743,02;;; € 39.728,21 ; € 9.534.770,00 ; € 36.993.021,83 ; € 1.233.029,67 ;2060;  ;  
5;0;413;31-5-2060; € 9.534.770,00 ; € 109.151,21 ;€ 59.201;€ 49.950,29;;; € 39.728,21 ; € 9.534.770,00 ; € 37.032.750,04 ; € 1.193.301,46 ;2060;  ;  
6;0;414;30-6-2060; € 9.534.770,00 ; € 109.151,21 ;€ 58.993;€ 50.158,41;;; € 39.728,21 ; € 9.534.770,00 ; € 37.072.478,25 ; € 1.153.573,25 ;2060;  ;  
7;0;415;31-7-2060; € 9.534.770,00 ; € 109.151,21 ;€ 58.784;€ 50.367,41;;; € 39.728,21 ; € 9.534.770,00 ; € 37.112.206,46 ; € 1.113.845,04 ;2060;  ;  
8;0;416;31-8-2060; € 9.534.770,00 ; € 109.151,21 ;€ 58.574;€ 50.577,27;;; € 39.728,21 ; € 9.534.770,00 ; € 37.151.934,67 ; € 1.074.116,83 ;2060;  ;  
9;0;417;30-9-2060; € 9.534.770,00 ; € 109.151,21 ;€ 58.363;€ 50.788,01;;; € 39.728,21 ; € 9.534.770,00 ; € 37.191.662,88 ; € 1.034.388,63 ;2060;  ;  
10;0;418;31-10-2060; € 9.534.770,00 ; € 109.151,21 ;€ 58.152;€ 50.999,63;;; € 39.728,21 ; € 9.534.770,00 ; € 37.231.391,08 ; € 994.660,42 ;2060;  ;  
11;0;419;30-11-2060; € 9.534.770,00 ; € 109.151,21 ;€ 57.939;€ 51.212,12;;; € 39.728,21 ; € 9.534.770,00 ; € 37.271.119,29 ; € 954.932,21 ;2060;  ;  
12;1;420;31-12-2060; € 9.534.770,00 ; € 109.151,21 ;€ 57.726;€ 51.425,51;€ 603.216; € 1.750.000,00 ; € 39.728,21 ; € 7.784.770,00 ; € 37.310.847,50 ; € 915.204,00 ;2060; € 476.738,50 ; € 1.750.000,00 
1;0;421;31-1-2061; € 7.784.770,00 ; € 109.151,21 ;€ 57.511;€ 51.639,78;;; € 32.436,54 ; € 7.784.770,00 ; € 37.343.284,04 ; € 882.767,46 ;2061;  ;  
2;0;422;28-2-2061; € 7.784.770,00 ; € 109.151,21 ;€ 57.296;€ 51.854,95;;; € 32.436,54 ; € 7.784.770,00 ; € 37.375.720,58 ; € 850.330,92 ;2061;  ;  
3;0;423;31-3-2061; € 7.784.770,00 ; € 109.151,21 ;€ 57.080;€ 52.071,01;;; € 32.436,54 ; € 7.784.770,00 ; € 37.408.157,13 ; € 817.894,38 ;2061;  ;  
4;0;424;30-4-2061; € 7.784.770,00 ; € 109.151,21 ;€ 56.863;€ 52.287,97;;; € 32.436,54 ; € 7.784.770,00 ; € 37.440.593,67 ; € 785.457,83 ;2061;  ;  
5;0;425;31-5-2061; € 7.784.770,00 ; € 109.151,21 ;€ 56.645;€ 52.505,84;;; € 32.436,54 ; € 7.784.770,00 ; € 37.473.030,21 ; € 753.021,29 ;2061;  ;  
6;0;426;30-6-2061; € 7.784.770,00 ; € 109.151,21 ;€ 56.427;€ 52.724,61;;; € 32.436,54 ; € 7.784.770,00 ; € 37.505.466,75 ; € 720.584,75 ;2061;  ;  
7;0;427;31-7-2061; € 7.784.770,00 ; € 109.151,21 ;€ 56.207;€ 52.944,30;;; € 32.436,54 ; € 7.784.770,00 ; € 37.537.903,29 ; € 688.148,21 ;2061;  ;  
8;0;428;31-8-2061; € 7.784.770,00 ; € 109.151,21 ;€ 55.986;€ 53.164,90;;; € 32.436,54 ; € 7.784.770,00 ; € 37.570.339,83 ; € 655.711,67 ;2061;  ;  
9;0;429;30-9-2061; € 7.784.770,00 ; € 109.151,21 ;€ 55.765;€ 53.386,42;;; € 32.436,54 ; € 7.784.770,00 ; € 37.602.776,38 ; € 623.275,13 ;2061;  ;  
10;0;430;31-10-2061; € 7.784.770,00 ; € 109.151,21 ;€ 55.542;€ 53.608,86;;; € 32.436,54 ; € 7.784.770,00 ; € 37.635.212,92 ; € 590.838,58 ;2061;  ;  
11;0;431;30-11-2061; € 7.784.770,00 ; € 109.151,21 ;€ 55.319;€ 53.832,23;;; € 32.436,54 ; € 7.784.770,00 ; € 37.667.649,46 ; € 558.402,04 ;2061;  ;  
12;1;432;31-12-2061; € 7.784.770,00 ; € 109.151,21 ;€ 55.095;€ 54.056,53;€ 634.077; € 1.750.000,00 ; € 32.436,54 ; € 6.034.770,00 ; € 37.700.086,00 ; € 525.965,50 ;2061; € 389.238,50 ; € 1.750.000,00 
1;0;433;31-1-2062; € 6.034.770,00 ; € 109.151,21 ;€ 54.869;€ 54.281,77;;; € 25.144,88 ; € 6.034.770,00 ; € 37.725.230,88 ; € 500.820,63 ;2062;  ;  
2;0;434;28-2-2062; € 6.034.770,00 ; € 109.151,21 ;€ 54.643;€ 54.507,94;;; € 25.144,88 ; € 6.034.770,00 ; € 37.750.375,75 ; € 475.675,75 ;2062;  ;  
3;0;435;31-3-2062; € 6.034.770,00 ; € 109.151,21 ;€ 54.416;€ 54.735,06;;; € 25.144,88 ; € 6.034.770,00 ; € 37.775.520,63 ; € 450.530,88 ;2062;  ;  
4;0;436;30-4-2062; € 6.034.770,00 ; € 109.151,21 ;€ 54.188;€ 54.963,12;;; € 25.144,88 ; € 6.034.770,00 ; € 37.800.665,50 ; € 425.386,00 ;2062;  ;  
5;0;437;31-5-2062; € 6.034.770,00 ; € 109.151,21 ;€ 53.959;€ 55.192,14;;; € 25.144,88 ; € 6.034.770,00 ; € 37.825.810,38 ; € 400.241,13 ;2062;  ;  
6;0;438;30-6-2062; € 6.034.770,00 ; € 109.151,21 ;€ 53.729;€ 55.422,10;;; € 25.144,88 ; € 6.034.770,00 ; € 37.850.955,25 ; € 375.096,25 ;2062;  ;  
7;0;439;31-7-2062; € 6.034.770,00 ; € 109.151,21 ;€ 53.498;€ 55.653,03;;; € 25.144,88 ; € 6.034.770,00 ; € 37.876.100,13 ; € 349.951,38 ;2062;  ;  
8;0;440;31-8-2062; € 6.034.770,00 ; € 109.151,21 ;€ 53.266;€ 55.884,92;;; € 25.144,88 ; € 6.034.770,00 ; € 37.901.245,00 ; € 324.806,50 ;2062;  ;  
9;0;441;30-9-2062; € 6.034.770,00 ; € 109.151,21 ;€ 53.033;€ 56.117,77;;; € 25.144,88 ; € 6.034.770,00 ; € 37.926.389,88 ; € 299.661,63 ;2062;  ;  
10;0;442;31-10-2062; € 6.034.770,00 ; € 109.151,21 ;€ 52.800;€ 56.351,59;;; € 25.144,88 ; € 6.034.770,00 ; € 37.951.534,75 ; € 274.516,75 ;2062;  ;  
11;0;443;30-11-2062; € 6.034.770,00 ; € 109.151,21 ;€ 52.565;€ 56.586,39;;; € 25.144,88 ; € 6.034.770,00 ; € 37.976.679,63 ; € 249.371,88 ;2062;  ;  
12;1;444;31-12-2062; € 6.034.770,00 ; € 109.151,21 ;€ 52.329;€ 56.822,17;€ 666.518; € 2.500.000,00 ; € 25.144,88 ; € 3.534.770,00 ; € 38.001.824,50 ; € 224.227,00 ;2062; € 301.738,50 ; € 2.500.000,00 
1;0;445;31-1-2063; € 3.534.770,00 ; € 109.151,21 ;€ 52.092;€ 57.058,93;;; € 14.728,21 ; € 3.534.770,00 ; € 38.016.552,71 ; € 209.498,79 ;2063;  ;  
2;0;446;28-2-2063; € 3.534.770,00 ; € 109.151,21 ;€ 51.855;€ 57.296,67;;; € 14.728,21 ; € 3.534.770,00 ; € 38.031.280,92 ; € 194.770,58 ;2063;  ;  
3;0;447;31-3-2063; € 3.534.770,00 ; € 109.151,21 ;€ 51.616;€ 57.535,41;;; € 14.728,21 ; € 3.534.770,00 ; € 38.046.009,13 ; € 180.042,38 ;2063;  ;  
4;0;448;30-4-2063; € 3.534.770,00 ; € 109.151,21 ;€ 51.376;€ 57.775,14;;; € 14.728,21 ; € 3.534.770,00 ; € 38.060.737,33 ; € 165.314,17 ;2063;  ;  
5;0;449;31-5-2063; € 3.534.770,00 ; € 109.151,21 ;€ 51.135;€ 58.015,87;;; € 14.728,21 ; € 3.534.770,00 ; € 38.075.465,54 ; € 150.585,96 ;2063;  ;  
6;0;450;30-6-2063; € 3.534.770,00 ; € 109.151,21 ;€ 50.894;€ 58.257,60;;; € 14.728,21 ; € 3.534.770,00 ; € 38.090.193,75 ; € 135.857,75 ;2063;  ;  
7;0;451;31-7-2063; € 3.534.770,00 ; € 109.151,21 ;€ 50.651;€ 58.500,34;;; € 14.728,21 ; € 3.534.770,00 ; € 38.104.921,96 ; € 121.129,54 ;2063;  ;  
8;0;452;31-8-2063; € 3.534.770,00 ; € 109.151,21 ;€ 50.407;€ 58.744,10;;; € 14.728,21 ; € 3.534.770,00 ; € 38.119.650,17 ; € 106.401,33 ;2063;  ;  
9;0;453;30-9-2063; € 3.534.770,00 ; € 109.151,21 ;€ 50.162;€ 58.988,86;;; € 14.728,21 ; € 3.534.770,00 ; € 38.134.378,38 ; € 91.673,13 ;2063;  ;  
10;0;454;31-10-2063; € 3.534.770,00 ; € 109.151,21 ;€ 49.917;€ 59.234,65;;; € 14.728,21 ; € 3.534.770,00 ; € 38.149.106,58 ; € 76.944,92 ;2063;  ;  
