;;;;Annuitair Amortisatieschema;;;;;;;;;;;;
11;0;455;30-11-2063; € 3.534.770,00 ; € 109.151,21 ;€ 49.670;€ 59.481,46;;; € 14.728,21 ; € 3.534.770,00 ; € 38.163.834,79 ; € 62.216,71 ;2063;  ;  
12;1;456;31-12-2063; € 3.534.770,00 ; € 109.151,21 ;€ 49.422;€ 59.729,30;€ 700.618; € 2.500.000,00 ; € 14.728,21 ; € 1.034.770,00 ; € 38.178.563,00 ; € 47.488,50 ;2063; € 176.738,50 ; € 2.500.000,00 
1;0;457;31-1-2064; € 1.034.770,00 ; € 109.151,21 ;€ 49.173;€ 59.978,17;;; € 4.311,54 ; € 1.034.770,00 ; € 38.182.874,54 ; € 43.176,96 ;2064;  ;  
2;0;458;29-2-2064; € 1.034.770,00 ; € 109.151,21 ;€ 48.923;€ 60.228,08;;; € 4.311,54 ; € 1.034.770,00 ; € 38.187.186,08 ; € 38.865,42 ;2064;  ;  
3;0;459;31-3-2064; € 1.034.770,00 ; € 109.151,21 ;€ 48.672;€ 60.479,03;;; € 4.311,54 ; € 1.034.770,00 ; € 38.191.497,63 ; € 34.553,88 ;2064;  ;  
4;0;460;30-4-2064; € 1.034.770,00 ; € 109.151,21 ;€ 48.420;€ 60.731,03;;; € 4.311,54 ; € 1.034.770,00 ; € 38.195.809,17 ; € 30.242,33 ;2064;  ;  
5;0;461;31-5-2064; € 1.034.770,00 ; € 109.151,21 ;€ 48.167;€ 60.984,07;;; € 4.311,54 ; € 1.034.770,00 ; € 38.200.120,71 ; € 25.930,79 ;2064;  ;  
6;0;462;30-6-2064; € 1.034.770,00 ; € 109.151,21 ;€ 47.913;€ 61.238,17;;; € 4.311,54 ; € 1.034.770,00 ; € 38.204.432,25 ; € 21.619,25 ;2064;  ;  
7;0;463;31-7-2064; € 1.034.770,00 ; € 109.151,21 ;€ 47.658;€ 61.493,33;;; € 4.311,54 ; € 1.034.770,00 ; € 38.208.743,79 ; € 17.307,71 ;2064;  ;  
8;0;464;31-8-2064; € 1.034.770,00 ; € 109.151,21 ;€ 47.402;€ 61.749,55;;; € 4.311,54 ; € 1.034.770,00 ; € 38.213.055,33 ; € 12.996,17 ;2064;  ;  
9;0;465;30-9-2064; € 1.034.770,00 ; € 109.151,21 ;€ 47.144;€ 62.006,84;;; € 4.311,54 ; € 1.034.770,00 ; € 38.217.366,88 ; € 8.684,63 ;2064;  ;  
10;0;466;31-10-2064; € 1.034.770,00 ; € 109.151,21 ;€ 46.886;€ 62.265,21;;; € 4.311,54 ; € 1.034.770,00 ; € 38.221.678,42 ; € 4.373,08 ;2064;  ;  
11;0;467;30-11-2064; € 1.034.770,00 ; € 109.151,21 ;€ 46.627;€ 62.524,64;;; € 4.311,54 ; € 1.034.770,00 ; € 38.225.989,96 ; € 61,54 ;2064;  ;  
12;1;468;31-12-2064; € 1.034.770,00 ; € 109.151,21 ;€ 46.366;€ 62.785,16;€ 736.463; € 2.054.770,00 ; € 4.311,54 ; € -1.020.000,00 ; € 38.230.301,50 ; € -4.250,00 ;2064; € 51.738,50 ; € 2.054.770,00 
1;0;469;31-1-2065; € -1.020.000,00 ; € 109.151,21 ;€ 46.104;€ 63.046,77;;; € -4.250,00 ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
2;0;470;28-2-2065; € -   ; € 109.151,21 ;€ 45.842;€ 63.309,46;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
3;0;471;31-3-2065; € -   ; € 109.151,21 ;€ 45.578;€ 63.573,25;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
4;0;472;30-4-2065; € -   ; € 109.151,21 ;€ 45.313;€ 63.838,14;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
5;0;473;31-5-2065; € -   ; € 109.151,21 ;€ 45.047;€ 64.104,13;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
6;0;474;30-6-2065; € -   ; € 109.151,21 ;€ 44.780;€ 64.371,23;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
7;0;475;31-7-2065; € -   ; € 109.151,21 ;€ 44.512;€ 64.639,45;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
8;0;476;31-8-2065; € -   ; € 109.151,21 ;€ 44.242;€ 64.908,78;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
9;0;477;30-9-2065; € -   ; € 109.151,21 ;€ 43.972;€ 65.179,23;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
10;0;478;31-10-2065; € -   ; € 109.151,21 ;€ 43.700;€ 65.450,81;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
11;0;479;30-11-2065; € -   ; € 109.151,21 ;€ 43.428;€ 65.723,52;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065;  ;  
12;1;480;31-12-2065; € -   ; € 109.151,21 ;€ 43.154;€ 65.997,37;€ 774.142; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2065; € -4.250,00 ; € -   
1;0;481;31-1-2066; € -   ; € 109.151,21 ;€ 42.879;€ 66.272,36;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
2;0;482;28-2-2066; € -   ; € 109.151,21 ;€ 42.603;€ 66.548,50;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
3;0;483;31-3-2066; € -   ; € 109.151,21 ;€ 42.325;€ 66.825,78;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
4;0;484;30-4-2066; € -   ; € 109.151,21 ;€ 42.047;€ 67.104,22;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
5;0;485;31-5-2066; € -   ; € 109.151,21 ;€ 41.767;€ 67.383,82;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
6;0;486;30-6-2066; € -   ; € 109.151,21 ;€ 41.487;€ 67.664,59;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
7;0;487;31-7-2066; € -   ; € 109.151,21 ;€ 41.205;€ 67.946,53;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
8;0;488;31-8-2066; € -   ; € 109.151,21 ;€ 40.922;€ 68.229,64;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
9;0;489;30-9-2066; € -   ; € 109.151,21 ;€ 40.637;€ 68.513,93;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
10;0;490;31-10-2066; € -   ; € 109.151,21 ;€ 40.352;€ 68.799,40;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
11;0;491;30-11-2066; € -   ; € 109.151,21 ;€ 40.065;€ 69.086,06;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066;  ;  
12;1;492;31-12-2066; € -   ; € 109.151,21 ;€ 39.777;€ 69.373,92;€ 813.749; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2066; € -   ; € -   
1;0;493;31-1-2067; € -   ; € 109.151,21 ;€ 39.488;€ 69.662,98;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
2;0;494;28-2-2067; € -   ; € 109.151,21 ;€ 39.198;€ 69.953,24;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
3;0;495;31-3-2067; € -   ; € 109.151,21 ;€ 38.906;€ 70.244,72;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
4;0;496;30-4-2067; € -   ; € 109.151,21 ;€ 38.614;€ 70.537,40;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
5;0;497;31-5-2067; € -   ; € 109.151,21 ;€ 38.320;€ 70.831,31;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
6;0;498;30-6-2067; € -   ; € 109.151,21 ;€ 38.025;€ 71.126,44;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
7;0;499;31-7-2067; € -   ; € 109.151,21 ;€ 37.728;€ 71.422,80;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
8;0;500;31-8-2067; € -   ; € 109.151,21 ;€ 37.431;€ 71.720,39;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
9;0;501;30-9-2067; € -   ; € 109.151,21 ;€ 37.132;€ 72.019,23;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
10;0;502;31-10-2067; € -   ; € 109.151,21 ;€ 36.832;€ 72.319,31;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
11;0;503;30-11-2067; € -   ; € 109.151,21 ;€ 36.531;€ 72.620,64;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067;  ;  
12;1;504;31-12-2067; € -   ; € 109.151,21 ;€ 36.228;€ 72.923,22;€ 855.382; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2067; € -   ; € -   
1;0;505;31-1-2068; € -   ; € 109.151,21 ;€ 35.924;€ 73.227,07;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
2;0;506;29-2-2068; € -   ; € 109.151,21 ;€ 35.619;€ 73.532,18;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
3;0;507;31-3-2068; € -   ; € 109.151,21 ;€ 35.313;€ 73.838,57;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
4;0;508;30-4-2068; € -   ; € 109.151,21 ;€ 35.005;€ 74.146,23;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
5;0;509;31-5-2068; € -   ; € 109.151,21 ;€ 34.696;€ 74.455,17;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
6;0;510;30-6-2068; € -   ; € 109.151,21 ;€ 34.386;€ 74.765,40;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
7;0;511;31-7-2068; € -   ; € 109.151,21 ;€ 34.074;€ 75.076,92;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
8;0;512;31-8-2068; € -   ; € 109.151,21 ;€ 33.761;€ 75.389,74;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
9;0;513;30-9-2068; € -   ; € 109.151,21 ;€ 33.447;€ 75.703,87;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
10;0;514;31-10-2068; € -   ; € 109.151,21 ;€ 33.132;€ 76.019,30;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
11;0;515;30-11-2068; € -   ; € 109.151,21 ;€ 32.815;€ 76.336,05;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068;  ;  
12;1;516;31-12-2068; € -   ; € 109.151,21 ;€ 32.497;€ 76.654,12;€ 899.145; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2068; € -   ; € -   
1;0;517;31-1-2069; € -   ; € 109.151,21 ;€ 32.178;€ 76.973,51;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
2;0;518;28-2-2069; € -   ; € 109.151,21 ;€ 31.857;€ 77.294,23;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
3;0;519;31-3-2069; € -   ; € 109.151,21 ;€ 31.535;€ 77.616,29;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
4;0;520;30-4-2069; € -   ; € 109.151,21 ;€ 31.212;€ 77.939,69;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
5;0;521;31-5-2069; € -   ; € 109.151,21 ;€ 30.887;€ 78.264,44;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
6;0;522;30-6-2069; € -   ; € 109.151,21 ;€ 30.561;€ 78.590,54;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
7;0;523;31-7-2069; € -   ; € 109.151,21 ;€ 30.233;€ 78.918,00;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
8;0;524;31-8-2069; € -   ; € 109.151,21 ;€ 29.904;€ 79.246,83;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
9;0;525;30-9-2069; € -   ; € 109.151,21 ;€ 29.574;€ 79.577,02;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
10;0;526;31-10-2069; € -   ; € 109.151,21 ;€ 29.243;€ 79.908,59;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
11;0;527;30-11-2069; € -   ; € 109.151,21 ;€ 28.910;€ 80.241,55;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069;  ;  
12;1;528;31-12-2069; € -   ; € 109.151,21 ;€ 28.575;€ 80.575,89;€ 945.147; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2069; € -   ; € -   
1;0;529;31-1-2070; € -   ; € 109.151,21 ;€ 28.240;€ 80.911,62;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
2;0;530;28-2-2070; € -   ; € 109.151,21 ;€ 27.902;€ 81.248,75;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
3;0;531;31-3-2070; € -   ; € 109.151,21 ;€ 27.564;€ 81.587,29;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
4;0;532;30-4-2070; € -   ; € 109.151,21 ;€ 27.224;€ 81.927,23;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
5;0;533;31-5-2070; € -   ; € 109.151,21 ;€ 26.883;€ 82.268,60;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
6;0;534;30-6-2070; € -   ; € 109.151,21 ;€ 26.540;€ 82.611,38;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
7;0;535;31-7-2070; € -   ; € 109.151,21 ;€ 26.196;€ 82.955,60;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
8;0;536;31-8-2070; € -   ; € 109.151,21 ;€ 25.850;€ 83.301,25;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
9;0;537;30-9-2070; € -   ; € 109.151,21 ;€ 25.503;€ 83.648,33;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
10;0;538;31-10-2070; € -   ; € 109.151,21 ;€ 25.154;€ 83.996,87;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
11;0;539;30-11-2070; € -   ; € 109.151,21 ;€ 24.804;€ 84.346,86;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070;  ;  
12;1;540;31-12-2070; € -   ; € 109.151,21 ;€ 24.453;€ 84.698,30;€ 993.502; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2070; € -   ; € -   
1;0;541;31-1-2071; € -   ; € 109.151,21 ;€ 24.100;€ 85.051,21;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
2;0;542;28-2-2071; € -   ; € 109.151,21 ;€ 23.746;€ 85.405,59;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
3;0;543;31-3-2071; € -   ; € 109.151,21 ;€ 23.390;€ 85.761,45;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
4;0;544;30-4-2071; € -   ; € 109.151,21 ;€ 23.032;€ 86.118,79;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
5;0;545;31-5-2071; € -   ; € 109.151,21 ;€ 22.674;€ 86.477,61;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
6;0;546;30-6-2071; € -   ; € 109.151,21 ;€ 22.313;€ 86.837,94;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
7;0;547;31-7-2071; € -   ; € 109.151,21 ;€ 21.951;€ 87.199,76;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
8;0;548;31-8-2071; € -   ; € 109.151,21 ;€ 21.588;€ 87.563,09;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
9;0;549;30-9-2071; € -   ; € 109.151,21 ;€ 21.223;€ 87.927,94;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
10;0;550;31-10-2071; € -   ; € 109.151,21 ;€ 20.857;€ 88.294,31;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
11;0;551;30-11-2071; € -   ; € 109.151,21 ;€ 20.489;€ 88.662,20;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071;  ;  
12;1;552;31-12-2071; € -   ; € 109.151,21 ;€ 20.120;€ 89.031,63;€ 1.044.332; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2071; € -   ; € -   
1;0;553;31-1-2072; € -   ; € 109.151,21 ;€ 19.749;€ 89.402,59;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
2;0;554;29-2-2072; € -   ; € 109.151,21 ;€ 19.376;€ 89.775,10;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
3;0;555;31-3-2072; € -   ; € 109.151,21 ;€ 19.002;€ 90.149,17;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
4;0;556;30-4-2072; € -   ; € 109.151,21 ;€ 18.626;€ 90.524,79;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
5;0;557;31-5-2072; € -   ; € 109.151,21 ;€ 18.249;€ 90.901,97;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
6;0;558;30-6-2072; € -   ; € 109.151,21 ;€ 17.870;€ 91.280,73;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
7;0;559;31-7-2072; € -   ; € 109.151,21 ;€ 17.490;€ 91.661,07;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
8;0;560;31-8-2072; € -   ; € 109.151,21 ;€ 17.108;€ 92.042,99;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
9;0;561;30-9-2072; € -   ; € 109.151,21 ;€ 16.725;€ 92.426,50;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
10;0;562;31-10-2072; € -   ; € 109.151,21 ;€ 16.340;€ 92.811,61;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
11;0;563;30-11-2072; € -   ; € 109.151,21 ;€ 15.953;€ 93.198,33;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072;  ;  
12;1;564;31-12-2072; € -   ; € 109.151,21 ;€ 15.565;€ 93.586,65;€ 1.097.762; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2072; € -   ; € -   
1;0;565;31-1-2073; € -   ; € 109.151,21 ;€ 15.175;€ 93.976,60;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
2;0;566;28-2-2073; € -   ; € 109.151,21 ;€ 14.783;€ 94.368,17;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
3;0;567;31-3-2073; € -   ; € 109.151,21 ;€ 14.390;€ 94.761,37;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
4;0;568;30-4-2073; € -   ; € 109.151,21 ;€ 13.995;€ 95.156,21;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
5;0;569;31-5-2073; € -   ; € 109.151,21 ;€ 13.599;€ 95.552,69;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
6;0;570;30-6-2073; € -   ; € 109.151,21 ;€ 13.200;€ 95.950,83;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
7;0;571;31-7-2073; € -   ; € 109.151,21 ;€ 12.801;€ 96.350,62;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
8;0;572;31-8-2073; € -   ; € 109.151,21 ;€ 12.399;€ 96.752,08;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
9;0;573;30-9-2073; € -   ; € 109.151,21 ;€ 11.996;€ 97.155,22;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
10;0;574;31-10-2073; € -   ; € 109.151,21 ;€ 11.591;€ 97.560,03;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
11;0;575;30-11-2073; € -   ; € 109.151,21 ;€ 11.185;€ 97.966,53;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073;  ;  
12;1;576;31-12-2073; € -   ; € 109.151,21 ;€ 10.776;€ 98.374,72;€ 1.153.925; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2073; € -   ; € -   
1;0;577;31-1-2074; € -   ; € 109.151,21 ;€ 10.367;€ 98.784,62;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
2;0;578;28-2-2074; € -   ; € 109.151,21 ;€ 9.955;€ 99.196,22;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
3;0;579;31-3-2074; € -   ; € 109.151,21 ;€ 9.542;€ 99.609,54;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
4;0;580;30-4-2074; € -   ; € 109.151,21 ;€ 9.127;€ 100.024,58;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
5;0;581;31-5-2074; € -   ; € 109.151,21 ;€ 8.710;€ 100.441,35;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
6;0;582;30-6-2074; € -   ; € 109.151,21 ;€ 8.291;€ 100.859,85;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
7;0;583;31-7-2074; € -   ; € 109.151,21 ;€ 7.871;€ 101.280,10;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
8;0;584;31-8-2074; € -   ; € 109.151,21 ;€ 7.449;€ 101.702,10;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
9;0;585;30-9-2074; € -   ; € 109.151,21 ;€ 7.025;€ 102.125,86;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
10;0;586;31-10-2074; € -   ; € 109.151,21 ;€ 6.600;€ 102.551,39;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
11;0;587;30-11-2074; € -   ; € 109.151,21 ;€ 6.173;€ 102.978,68;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074;  ;  
12;1;588;31-12-2074; € -   ; € 109.151,21 ;€ 5.743;€ 103.407,76;€ 1.212.962; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2074; € -   ; € -   
1;0;589;31-1-2075; € -   ; € 109.151,21 ;€ 5.313;€ 103.838,63;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
2;0;590;28-2-2075; € -   ; € 109.151,21 ;€ 4.880;€ 104.271,29;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
3;0;591;31-3-2075; € -   ; € 109.151,21 ;€ 4.445;€ 104.705,75;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
4;0;592;30-4-2075; € -   ; € 109.151,21 ;€ 4.009;€ 105.142,03;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
5;0;593;31-5-2075; € -   ; € 109.151,21 ;€ 3.571;€ 105.580,12;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
6;0;594;30-6-2075; € -   ; € 109.151,21 ;€ 3.131;€ 106.020,03;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
7;0;595;31-7-2075; € -   ; € 109.151,21 ;€ 2.689;€ 106.461,79;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
8;0;596;31-8-2075; € -   ; € 109.151,21 ;€ 2.246;€ 106.905,38;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
9;0;597;30-9-2075; € -   ; € 109.151,21 ;€ 1.800;€ 107.350,81;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
10;0;598;31-10-2075; € -   ; € 109.151,21 ;€ 1.353;€ 107.798,11;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
11;0;599;30-11-2075; € -   ; € 109.151,21 ;€ 904;€ 108.247,27;;; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075;  ;  
12;1;600;31-12-2075; € -   ; € 109.151,21 ;€ 453;€ 108.698,30;€ 1.275.020; € -   ; € -   ; € -   ; € 38.226.051,50 ; € -   ;2075; € -   ; € -   
1;0;;;;;;; € 24.034.770 ; € 25.054.770 ;;;;;; € 38.226.052 ; € 25.054.770 
